path,main_contract_name,solc_version,trans_count
/home/yy/Dataset/mainnet/34/345288da52e8c1fa5385a39abeada510f24f8222_Exodus21.sol,Exodus21,v0.4.26,803
/home/yy/Dataset/mainnet/5d/5d67efdcdb920c2b487e9ef084c09afc6368ad09_GEEKSID.sol,GEEKSID,v0.4.26,137
/home/yy/Dataset/mainnet/3b/3bcfe4786ce5669fe06282ebf11afe3d0f606cda_Leaxcoin.sol,Leaxcoin,v0.4.26,124
/home/yy/Dataset/mainnet/fc/fcdae8771f8d28e3b9027ab58f4a20749767a097_SXR.sol,SXR,v0.4.26,18
/home/yy/Dataset/mainnet/cb/CbE0B6304593F876Fe6d59A72959b0C01B863c41_MntToken.sol,MntToken,v0.4.26,24
/home/yy/Dataset/mainnet/22/22c1cc2ea76040dd82a266c2b6ac2c6b9a527689_KarusToken.sol,KarusToken,v0.4.26,38
/home/yy/Dataset/mainnet/59/598697ca1a65772b85dc1cdb34cb6af015d60244_ERC20Token.sol,ERC20Token,v0.4.26,16
/home/yy/Dataset/mainnet/d3/D309865f2ab3Ca793d167B595D372905A1cA6eb1_MainToken.sol,MainToken,v0.4.26,79
/home/yy/Dataset/mainnet/61/61295d07be235619b4963368779737e14be27b3a_MexicoMatcher.sol,MexicoMatcher,v0.4.26,18
/home/yy/Dataset/mainnet/45/456c4350EEFd17315713b265D8BE8b6063A5Fab8_Crowdsale.sol,Crowdsale,v0.4.26,169
/home/yy/Dataset/mainnet/9b/9b11efcaaa1890f6ee52c6bb7cf8153ac5d74139_ATMToken.sol,ATMToken,v0.4.26,56570
/home/yy/Dataset/mainnet/40/40a835f8573c4b75e962e435591ea2200b74a714_MyEtherTeller.sol,MyEtherTeller,v0.4.26,7
/home/yy/Dataset/mainnet/99/99c47b2d6c734383c1322fb0d892153d832ba6e3_BCBCOIN.sol,BCBCOIN,v0.4.26,15
/home/yy/Dataset/mainnet/ea/ea26c4ac16d4a5a106820bc8aee85fd0b7b2b664_QuarkChainToken.sol,QuarkChainToken,v0.4.26,44898
/home/yy/Dataset/mainnet/be/bE34145f13334cB2a76b834194788AD5824342b9_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,6
/home/yy/Dataset/mainnet/48/488fb41f8d05453d9b9a07dfcb559f5461b8734f_medibitICO.sol,medibitICO,v0.4.26,221
/home/yy/Dataset/mainnet/0a/0aac19f2f4ae7c15efc51a2a797dc9a0de5ecdae_ALDToken.sol,ALDToken,v0.4.26,10
/home/yy/Dataset/mainnet/1d/1dd368187290d560f163a3765ba7598d58b5ea7b_MainToken.sol,MainToken,v0.4.26,8
/home/yy/Dataset/mainnet/5e/5eBdc890CdB9312f9C8cd3d8ddc28Fe9509f9923_HotCoin.sol,HotCoin,v0.4.26,41
/home/yy/Dataset/mainnet/7c/7cbfbe8b4872b2932446b90b7e3e03f6ae6e32da_Etherchicks.sol,Etherchicks,v0.4.26,53
/home/yy/Dataset/mainnet/77/773367918c236385a60401c92d4bd779c3e3935e_Cowboy.sol,Cowboy,v0.4.26,10
/home/yy/Dataset/mainnet/cf/cf5dfe6e2fa63af41e9c01df75e79d3fda69b5f3_MUSystem.sol,MUSystem,v0.4.26,82
/home/yy/Dataset/mainnet/1f/1fd6cf63b36e1258ddea7d0accd3838f0fe1aab7_InvestorWhiteList.sol,InvestorWhiteList,v0.4.26,504
/home/yy/Dataset/mainnet/97/971ed653c77406819c28f29d127753c0943235fa_POEX.sol,POEX,v0.4.26,3540
/home/yy/Dataset/mainnet/c2/c2141fb2e236ed2ece237a85e39f6b3fb009ab34_SpeedyNetwork.sol,SpeedyNetwork,v0.4.26,34
/home/yy/Dataset/mainnet/92/92e8913a859a553e6c8c6d659ba04e2bf835d83b_Oogroll.sol,Oogroll,v0.4.26,329
/home/yy/Dataset/mainnet/85/85dd50bb40b7770564d35d71b0c6eaf3ec1d9603_Founders.sol,Founders,v0.4.26,888
/home/yy/Dataset/mainnet/30/309dfe127881922c356fe8f571846150768c551e_ChessLotto.sol,ChessLotto,v0.4.26,78
/home/yy/Dataset/mainnet/68/68935e39315239928a371f27cec3aefa22e2e387_MainToken.sol,MainToken,v0.4.26,8
/home/yy/Dataset/mainnet/af/afab85d05600d5256c436ea98810db297e989168_BCNTToken.sol,BCNTToken,v0.4.26,6
/home/yy/Dataset/mainnet/3d/3d5422d4b9396c72217fa3a02b8b95d3e030e89c_SponsorHelper.sol,SponsorHelper,v0.4.26,617
/home/yy/Dataset/mainnet/d7/d7c397c79ad774e88470d73b4a04a8970dbae7dd_CryptoHearthStone.sol,CryptoHearthStone,v0.4.26,14
/home/yy/Dataset/mainnet/41/41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3_DeCenterToken.sol,DeCenterToken,v0.4.26,19
/home/yy/Dataset/mainnet/f3/F37c9C01000f69976Eaa489C450912aD8f18A40C_SZ.sol,SZ,v0.4.26,3258
/home/yy/Dataset/mainnet/e9/e9184c970bcfbb05d8a38762d073320e622a3e28_TokenCC.sol,TokenCC,v0.4.26,4583
/home/yy/Dataset/mainnet/a7/a7b47854e6a99c83e190f94a460494ea28418718_GPCToken.sol,GPCToken,v0.4.26,7
/home/yy/Dataset/mainnet/52/52c2d09acf0ef12c487ae0c20a92d4f9a4abbfd1_MyNewBank.sol,MyNewBank,v0.4.26,22
/home/yy/Dataset/mainnet/34/34737a1ed7508ca6bda6747825c901831f3cd8c0_Weko.sol,Weko,v0.4.26,51
/home/yy/Dataset/mainnet/b3/b334d6617dbe12fa75cc286436b7d20f8b04a4cb_Bitotal.sol,Bitotal,v0.4.26,7
/home/yy/Dataset/mainnet/0d/0dc3f6c12741b61e5145c1d05340f8a0315fecc1_WEC.sol,WEC,v0.4.26,14
/home/yy/Dataset/mainnet/3c/3c00a606544daf12be1747eadcc78654b1768e44_TokenReclaim.sol,TokenReclaim,v0.4.26,1468
/home/yy/Dataset/mainnet/e8/e81d72d14b1516e68ac3190a46c93302cc8ed60f_Coinlancer.sol,Coinlancer,v0.4.26,8613
/home/yy/Dataset/mainnet/eb/eb212ff9f25376f829b63e90f2c8bf05c50dd056_DME.sol,DME,v0.4.26,6
/home/yy/Dataset/mainnet/ab/abeed8e3f3e5e9862c2b500dfbe3c8d0e82489e5_SpiceToken.sol,SpiceToken,v0.4.26,252
/home/yy/Dataset/mainnet/01/013f7a6b98010e85fd4c8887d30f48c409b5643d_PrivateSale.sol,PrivateSale,v0.4.26,6
/home/yy/Dataset/mainnet/c7/c711348eb06f6918f8eae66ce3fcf4747345d78e_MyartPoint.sol,MyartPoint,v0.4.26,1328
/home/yy/Dataset/mainnet/a9/a9001a1628e20586208a1fdb70c741296dc623c9_TradeToken.sol,TradeToken,v0.4.26,7
/home/yy/Dataset/mainnet/91/9103359C77dD2Cf386f653Ace3b08B3De8f5c52f_ZetCrowdsaleToken.sol,ZetCrowdsaleToken,v0.4.26,288
/home/yy/Dataset/mainnet/04/0406caef8aec22de729fa3c74276c6b7e2bfc456_richtestkk.sol,richtestkk,v0.4.26,15
/home/yy/Dataset/mainnet/1c/1cbd39b61919b41e22b1eb8bc564e67cae7376b9_AirdropContract.sol,AirdropContract,v0.4.26,1943
/home/yy/Dataset/mainnet/c8/c8f0fcc41b3364a770e7ef1bbd22e2fc768c6e87_TokenLayer.sol,TokenLayer,v0.4.26,28
/home/yy/Dataset/mainnet/52/52514e3acaeb06cab050a69b025083082ebe5b54_CarbonTOKEN.sol,CarbonTOKEN,v0.4.26,739
/home/yy/Dataset/mainnet/91/913E1cded15e9Ed1D0DeD48a344E1e69e706aaC7_MyAdvancedToken.sol,MyAdvancedToken,v0.4.26,9
/home/yy/Dataset/mainnet/60/603515243b98d6624adf243e1f4607144d21e281_ZToken.sol,ZToken,v0.4.26,142
/home/yy/Dataset/mainnet/3e/3e6eb90d362535fb073e5723709a9ea449cdd6cd_NamiMarket.sol,NamiMarket,v0.4.26,95
/home/yy/Dataset/mainnet/a7/a7921c751578be7bca94fee4a58ff23f35e6ab10_Marriage.sol,Marriage,v0.4.26,56
/home/yy/Dataset/mainnet/a2/a2d4b157dfe6f00817fdc071bf7926e0710024a1_EtherZaarFactory.sol,EtherZaarFactory,v0.4.26,511
/home/yy/Dataset/mainnet/5f/5f674dd957ffb49754a1728c8d4811a73b680ed1_VoltraCoin.sol,VoltraCoin,v0.4.26,81
/home/yy/Dataset/mainnet/52/52447efb7174b27ec679b9e3201cb47a7eb63b19_TPC.sol,TPC,v0.4.26,134
/home/yy/Dataset/mainnet/8e/8ee8e42a877ea8f093641f13165983cf190df2ec_HeavenlyEmperorInuToken.sol,HeavenlyEmperorInuToken,v0.4.26,6
/home/yy/Dataset/mainnet/54/54a9ed327f2614316914c3f3a782a77d0aa47aee_CONNECT.sol,CONNECT,v0.4.26,50
/home/yy/Dataset/mainnet/2b/2b67d1a87a8d8b280a23e97bc55095215ee0ec53_Proxy.sol,Proxy,v0.4.26,9
/home/yy/Dataset/mainnet/ca/cabb170c0fabaf1cbc373f00777e46c27ba6a774_CoinToken.sol,CoinToken,v0.4.26,9
/home/yy/Dataset/mainnet/1c/1c43dabde2d5f2612d2f43b31b56c6fbd6c1e918_QwizzlToken.sol,QwizzlToken,v0.4.26,7
/home/yy/Dataset/mainnet/97/978b15cd40f7286d674258588af4635dce055282_FoMoGame.sol,FoMoGame,v0.4.26,13
/home/yy/Dataset/mainnet/e7/e7e9c1fed019f154f339427dd50b59d4d89542ab_GenkiProjectToken.sol,GenkiProjectToken,v0.4.26,114
/home/yy/Dataset/mainnet/e2/e29f3dca4e88ca781c4f9aadf9c0b1180aaa0add_MoInke.sol,MoInke,v0.4.26,10
/home/yy/Dataset/mainnet/fa/fade44f58afddec0657b72db83b30e1d641fbac4_Token.sol,Token,v0.4.26,7
/home/yy/Dataset/mainnet/ed/ed00a2cba066714999ec703350e0a5b6b7ab66cb_O2OToken.sol,O2OToken,v0.4.26,2525
/home/yy/Dataset/mainnet/3e/3e7ed6ba88c4e44940612c76d5abc973d153305b_CrowdsaleToken.sol,CrowdsaleToken,v0.4.26,24
/home/yy/Dataset/mainnet/21/218c9175d310e4d111fca8f0a29f9fe46f528e8d_InstantListing.sol,InstantListing,v0.4.26,19
/home/yy/Dataset/mainnet/51/510f9a9642ac14ded91629a1aad552be4b24b5f0_ETHPlatinum.sol,ETHPlatinum,v0.4.26,6
/home/yy/Dataset/mainnet/d4/d49809491fa1ad3da807d1cc79200c23a0784583_BIZT.sol,BIZT,v0.4.26,11
/home/yy/Dataset/mainnet/15/15bd59ffe8ab884041ef54c6213df418d1e1f149_ERC20Token.sol,ERC20Token,v0.4.26,571
/home/yy/Dataset/mainnet/73/7300ec2d49be15cde7adac31e7e8523e49b65471_EtherCartel.sol,EtherCartel,v0.4.26,1873
/home/yy/Dataset/mainnet/ca/ca00bC15f67Ebea4b20DfaAa847CAcE113cc5501_CapdaxToken.sol,CapdaxToken,v0.4.26,837
/home/yy/Dataset/mainnet/7c/7c27efad27469bfa5369a5bcecd5c4bb07170a65_Refund.sol,Refund,v0.4.26,6
/home/yy/Dataset/mainnet/f8/f8dfe0f0c640801357a33b807f2b1f0a591285b1_ETokenAirdrop.sol,ETokenAirdrop,v0.4.26,216
/home/yy/Dataset/mainnet/1a/1a9658c8e0967349af5ffd76b0196a798f5226e4_DIDToken.sol,DIDToken,v0.4.26,14
/home/yy/Dataset/mainnet/91/91eae0f4e0900a77ee24606567f6f32e8afa3c80_FlightDelayController.sol,FlightDelayController,v0.4.26,16
/home/yy/Dataset/mainnet/83/837a953836366e2b27b589affe080622882d11fe_x32323.sol,x32323,v0.4.26,10
/home/yy/Dataset/mainnet/74/747bae8392c526754abc01fa519fa4c1bcb41cc5_CCP.sol,CCP,v0.4.26,16
/home/yy/Dataset/mainnet/6a/6a995491c251aa7d280cf321170e6279dd563058_G5.sol,G5,v0.4.26,7
/home/yy/Dataset/mainnet/2b/2bc5f1eea9456c39201995d287a9ffd84e61f3c3_SOSRcoinToken.sol,SOSRcoinToken,v0.4.26,124
/home/yy/Dataset/mainnet/a6/a6a2f489fbe8de8e127cb3fbbae5b9295a364364_ZIRC.sol,ZIRC,v0.4.26,27
/home/yy/Dataset/mainnet/c9/c9c2dca767ba14499d825ee06bc7143d05aa800f_HBXToken.sol,HBXToken,v0.4.26,7
/home/yy/Dataset/mainnet/bc/bc63f11d42860d7e41a4ce856581f0ce15ac4008_DAILYC.sol,DAILYC,v0.4.26,233
/home/yy/Dataset/mainnet/f1/f1937A3ae1a2c6B4E1531682268D89262E82f1Cd_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,26
/home/yy/Dataset/mainnet/08/08b427001ba2150490fe4d18b76700fe6e38136c_GlobalSuperGameToken.sol,GlobalSuperGameToken,v0.4.26,10
/home/yy/Dataset/mainnet/48/4863e8c8bd928bd1cf85eea784736e35c2f48a6a_BlokTokenSale.sol,BlokTokenSale,v0.4.26,42
/home/yy/Dataset/mainnet/58/589891a198195061cb8ad1a75357a3b7dbadd7bc_COSToken.sol,COSToken,v0.4.26,4837
/home/yy/Dataset/mainnet/b1/b1c442122000471a36948c47e5d0288565d41e96_LeonardianToken.sol,LeonardianToken,v0.4.26,60
/home/yy/Dataset/mainnet/0c/0c92580d834945789196a473d499a4ae65c7a26a_TFTOKEN.sol,TFTOKEN,v0.4.26,18
/home/yy/Dataset/mainnet/bf/bfaa8cf522136c6fafc1d53fe4b85b4603c765b8_Winchain.sol,Winchain,v0.4.26,1163
/home/yy/Dataset/mainnet/52/52ccd0c8e783743bfcb4f7b6794e817bee3d0473_Medikia.sol,Medikia,v0.4.26,8
/home/yy/Dataset/mainnet/35/358d0e04f512c4d5f43b84f7d2b18923a51aa861_PixelFactory.sol,PixelFactory,v0.4.26,9
/home/yy/Dataset/mainnet/87/8799e7801c602c78e45bcd64196bef0ed16f2d20_Crowdsale.sol,Crowdsale,v0.4.26,35
/home/yy/Dataset/mainnet/15/15c182401e5f9d1636100930d6fbabf20e3fd840_TFTOKEN.sol,TFTOKEN,v0.4.26,43
/home/yy/Dataset/mainnet/86/86f91249a10f9872acc96cc352f9a914531a38e5_CrowdsaleRC.sol,CrowdsaleRC,v0.4.26,40
/home/yy/Dataset/mainnet/d4/d49139ca5832c20c513eca082da349e7cdfcf0d5_WindGreenGainToken5.sol,WindGreenGainToken5,v0.4.26,18
/home/yy/Dataset/mainnet/d5/d59b961d5be7ae59486cf4431cbd5534c9ef4f0d_TTCoin.sol,TTCoin,v0.4.26,33
/home/yy/Dataset/mainnet/04/043bbf1af93df1220dacc94b9ca58b789bf20dc3_GanTokenMain.sol,GanTokenMain,v0.4.26,11
/home/yy/Dataset/mainnet/7c/7C0d150896C2e1082Ca7bb80E866a32cad4f8bBF_NitroCoins.sol,NitroCoins,v0.4.26,92
/home/yy/Dataset/mainnet/43/43c947adfccf7236b8f5d49b2722454757172288_AirdropiRide.sol,AirdropiRide,v0.4.26,232
/home/yy/Dataset/mainnet/39/39dd0ac05016b2d4f82fdb3b70d011239abffa8b_ShrimpFarmer.sol,ShrimpFarmer,v0.4.26,14
/home/yy/Dataset/mainnet/ea/eaaf270436a0ed397ed23bbf64df7b1dcaff142f_BattleDromeICO.sol,BattleDromeICO,v0.4.26,169
/home/yy/Dataset/mainnet/66/6667a56d8fcb35448ee8514936e6d6c4ccc86e97_GlobfoneCoin.sol,GlobfoneCoin,v0.4.26,1267
/home/yy/Dataset/mainnet/20/2089899d03607b2192afb2567874a3f287f2f1e4_ERC20Token.sol,ERC20Token,v0.4.26,2119
/home/yy/Dataset/mainnet/b1/b104df39250112eda59b27f5db7013c7ee132d50_ITGToken.sol,ITGToken,v0.4.26,15
/home/yy/Dataset/mainnet/d2/d273b38407b99d2f611fc979b2aff98d32683b9a_BTCbTestCoin.sol,BTCbTestCoin,v0.4.26,6
/home/yy/Dataset/mainnet/48/486e70cbeaa30343aca50c06c49878943d106224_TokenBank.sol,TokenBank,v0.4.26,15
/home/yy/Dataset/mainnet/7f/7f373b93464d093671469be3e4f06a06c3c3a7ca_EthermiumAffiliates.sol,EthermiumAffiliates,v0.4.26,6
/home/yy/Dataset/mainnet/b1/b1e122615db97221adcc4be015b5069803ff45c2_DalaiSHIBA.sol,DalaiSHIBA,v0.4.26,6
/home/yy/Dataset/mainnet/22/22d506d5e925016cceb180356e4fabbfb1b30de3_AstroLionToken.sol,AstroLionToken,v0.4.26,7
/home/yy/Dataset/mainnet/00/0073e5e52e2b4fe218d75d994ee2b3c82f9c87ea_Proxy.sol,Proxy,v0.4.26,6
/home/yy/Dataset/mainnet/7f/7fa2f70bd4c4120fdd539ebd55c04118ba336b9e_AFTKToken.sol,AFTKToken,v0.4.26,324
/home/yy/Dataset/mainnet/cb/cbd153da439aadf6a37a359967ea7117c6472b91_BBBToken.sol,BBBToken,v0.4.26,6
/home/yy/Dataset/mainnet/e5/e5c2aea81aca4e863b2b48374830c7cd70217aa7_Billboard.sol,Billboard,v0.4.26,98
/home/yy/Dataset/mainnet/7a/7a54fae94b6960d9f7316612eec179078e911769_MoviePass.sol,MoviePass,v0.4.26,103
/home/yy/Dataset/mainnet/f0/f00e5a59fde1cb2ead96a8be7711abc3f981e0f1_TwelveHourTrains.sol,TwelveHourTrains,v0.4.26,2571
/home/yy/Dataset/mainnet/e1/e1aDb04a93D76588BBA237e042202Ac83942689E_TZCoin.sol,TZCoin,v0.4.26,9
/home/yy/Dataset/mainnet/df/dfcaa43e60580f53aff0c61422e4a55fa25ab61b_GameTestToken.sol,GameTestToken,v0.4.26,17
/home/yy/Dataset/mainnet/50/50188d485742cc2c19c0290741db5eca2e27ad97_TokenVestingFactory.sol,TokenVestingFactory,v0.4.26,112
/home/yy/Dataset/mainnet/53/53227aaa48aa3342ccd58e5c5976a8f53f055166_oxleytoken.sol,oxleytoken,v0.4.26,10
/home/yy/Dataset/mainnet/ea/eac5ba02526503ef84b5f04a4fec6783c09aa629_AlchemyMove.sol,AlchemyMove,v0.4.26,21
/home/yy/Dataset/mainnet/bf/bf001adcb04089dddedcab714f3b4d34ee6d56dc_SmartAdvancedCoin.sol,SmartAdvancedCoin,v0.4.26,61
/home/yy/Dataset/mainnet/a1/a1cefc5db9370aab50f7918a1c7f2980409328ed_Amalgam.sol,Amalgam,v0.4.26,17
/home/yy/Dataset/mainnet/6b/6b8880260f71d2370cc2b754b4ba0ec9861e04a4_RaliusToken.sol,RaliusToken,v0.4.26,17
/home/yy/Dataset/mainnet/35/35109a36991ab12d4b2d5b6fa4e9be9b0713d7db_EcologicalShield.sol,EcologicalShield,v0.4.26,109
/home/yy/Dataset/mainnet/4d/4d3ddfee61326469a1b353920a313f226ea84314_Aracle.sol,Aracle,v0.4.26,28
/home/yy/Dataset/mainnet/cd/cd7908e55e5a152152d421fc2bf243292bac0edf_BITHALALToken.sol,BITHALALToken,v0.4.26,6
/home/yy/Dataset/mainnet/c1/c1c826668e3661e137e17186b9c64cc408fa5cdd_TimeBasedContract.sol,TimeBasedContract,v0.4.26,26
/home/yy/Dataset/mainnet/0b/0b6e701cd51a9e1b5829a4c4fe2130d60c0c4f6c_AnythingAppToken.sol,AnythingAppToken,v0.4.26,52
/home/yy/Dataset/mainnet/6e/6e8ecdf50e430a693f2fe17043be7dc97745a029_RYH.sol,RYH,v0.4.26,24
/home/yy/Dataset/mainnet/e3/e30a76ec9168639f09061e602924ae601d341066_NewIntelTechMedia.sol,NewIntelTechMedia,v0.4.26,59262
/home/yy/Dataset/mainnet/e3/e34e0c5c075e380161ce08ba69dc7960e041d10b_NSD.sol,NSD,v0.4.26,13
/home/yy/Dataset/mainnet/a1/a1febe73d8ef9df7f51d8557cb25640a1ecc3e6a_DistributeTokens.sol,DistributeTokens,v0.4.26,11
/home/yy/Dataset/mainnet/3b/3b72b2766c0499910345687ee5b16dc859d4a7c8_HARITECOIN.sol,HARITECOIN,v0.4.26,16
/home/yy/Dataset/mainnet/30/3071514ad86d3edf37ea1c5745d49d8ec26d2caa_Kingdom.sol,Kingdom,v0.4.26,286
/home/yy/Dataset/mainnet/4d/4d73a6a5698990a01b6e526b73fceb0efbbfd159_FAFA.sol,FAFA,v0.4.26,14
/home/yy/Dataset/mainnet/5a/5afd842dc2d4dc11fff43d3ac7cc58b6153ded2c_TrumpFarmer.sol,TrumpFarmer,v0.4.26,44
/home/yy/Dataset/mainnet/8d/8d8ebbccb9dd1cedc9ad7ac316d590a58921f24b_Sale.sol,Sale,v0.4.26,13
/home/yy/Dataset/mainnet/c2/c2aaf319550ed6d62dc54b6ec94b643c404aed7c_LongToken.sol,LongToken,v0.4.26,8
/home/yy/Dataset/mainnet/69/6954354a6c94b2d5c4d1b8e40b4bee1e0615d72e_CryptoBoss.sol,CryptoBoss,v0.4.26,117
/home/yy/Dataset/mainnet/d2/d21b8a63a9d09660673ef57ca96cd6ca483cc9df_TokenERC20.sol,TokenERC20,v0.4.26,189
/home/yy/Dataset/mainnet/b3/b389327f8325d9568826b0f3ca63ef613687cfab_EthTeamContract.sol,EthTeamContract,v0.4.26,10
/home/yy/Dataset/mainnet/61/61DB4C9Db2Bb58DA4777B73463257a6DDE90eB0D_CirclesTokenOffering.sol,CirclesTokenOffering,v0.4.26,19
/home/yy/Dataset/mainnet/88/88735c50abbb3658ca4d03e37240ff99a9426b75_GRAPE.sol,GRAPE,v0.4.26,133
/home/yy/Dataset/mainnet/24/246a3CC8430909cB9b4ea2C55064045096656792_ChickenFarm.sol,ChickenFarm,v0.4.26,286
/home/yy/Dataset/mainnet/10/105d97ef2e723f1cfb24519bc6ff15a6d091a3f1_UmkaToken.sol,UmkaToken,v0.4.26,11
/home/yy/Dataset/mainnet/c2/c27ead2d333d73db43323ebd2d7f1dbced1ec812_ETHDividends.sol,ETHDividends,v0.4.26,13
/home/yy/Dataset/mainnet/f9/f9a1ba0b8939be95d3cb2cfbad075fbe9944bf03_cosmicDice.sol,cosmicDice,v0.4.26,37
/home/yy/Dataset/mainnet/cc/cc7f4cd96a33c736092a7e0cfd9ab2def69147e4_AnimeCoin.sol,AnimeCoin,v0.4.26,16
/home/yy/Dataset/mainnet/ab/ab71e90c8f38367197bc07fc347df4e012807449_TokenERC20.sol,TokenERC20,v0.4.26,51
/home/yy/Dataset/mainnet/b4/b475492b0adf4bc505ae62b7fa12dbbef3ec09c5_Arbitragebit.sol,Arbitragebit,v0.4.26,57
/home/yy/Dataset/mainnet/da/dac15794f0fadfdcf3a93aeaabdc7cac19066724_GreenX.sol,GreenX,v0.4.26,739
/home/yy/Dataset/mainnet/fc/fcd70fcc82e94dac57b75d5099f8b2f07fc5786c_Leprechaun.sol,Leprechaun,v0.4.26,50
/home/yy/Dataset/mainnet/fc/fcd7d82ff08b8abe4b278450ed189cf731f9602a_DBC.sol,DBC,v0.4.26,460
/home/yy/Dataset/mainnet/0c/0CCF608EF64BD7c14D0E51D58225DA2B826BF3f3_HumanStandardToken.sol,HumanStandardToken,v0.4.26,67
/home/yy/Dataset/mainnet/e3/E3feDAeCD47aa8EAb6b23227b0eE56F092C967a9_PrimasToken.sol,PrimasToken,v0.4.26,31274
/home/yy/Dataset/mainnet/22/229518c456d06f58f8de683c57e4e263c1506055_ZSYCoin.sol,ZSYCoin,v0.4.26,7
/home/yy/Dataset/mainnet/a7/a7a5c03399f4739f4afa934bb9053c992b53d7a2_AICToken.sol,AICToken,v0.4.26,1693
/home/yy/Dataset/mainnet/0e/0e0989b1f9b8a38983c2ba8053269ca62ec9b195_PoetToken.sol,PoetToken,v0.4.26,61919
/home/yy/Dataset/mainnet/54/54a2a7c9ff039af7412223405534c174d304d835_ADEToken.sol,ADEToken,v0.4.26,3815
/home/yy/Dataset/mainnet/5b/5b46B3705dbe773fFa878aA4ff064522Ce347275_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,2279
/home/yy/Dataset/mainnet/cc/cc6a0dd80ff3fa8c1b37011765ee19efc480f825_EthereumDiamond.sol,EthereumDiamond,v0.4.26,10
/home/yy/Dataset/mainnet/dd/dd537eb5c379a645759bfd32ce1caee691ed9c76_TokenERC20.sol,TokenERC20,v0.4.26,16
/home/yy/Dataset/mainnet/de/DE9AB41040A1FE5Ea59e89d8f02e49F514532538_DeskBellToken.sol,DeskBellToken,v0.4.26,17
/home/yy/Dataset/mainnet/26/26b4b55f4d4eea666dfd72998466d3523afc3258_PrivatePreSale.sol,PrivatePreSale,v0.4.26,11
/home/yy/Dataset/mainnet/ca/ca125c562ea6b665d6b44889f7dd75350c4cdf19_NUKEINU.sol,NUKEINU,v0.4.26,42
/home/yy/Dataset/mainnet/6f/6f46893139386b22f76a9ac1f47c5aafbb6a2f62_CKing.sol,CKing,v0.4.26,1262
/home/yy/Dataset/mainnet/4b/4b3b99e956588b54f5841f2fb7c63721e6c7c392_CHOAM.sol,CHOAM,v0.4.26,6
/home/yy/Dataset/mainnet/d7/d731c88890ca047cd1bed2e6ea1562c7a425c29d_RigIdle.sol,RigIdle,v0.4.26,4835
/home/yy/Dataset/mainnet/37/375ae5615279a524bd8cf092579cc738da9b0f38_Jackpot.sol,Jackpot,v0.4.26,9
/home/yy/Dataset/mainnet/1b/1b793e49237758dbd8b752afc9eb4b329d5da016_ViteToken.sol,ViteToken,v0.4.26,20790
/home/yy/Dataset/mainnet/9f/9f103cd6fb907928351353e6f339c3fdcd5ee05c_TrilliamToken.sol,TrilliamToken,v0.4.26,10915
/home/yy/Dataset/mainnet/22/22a0a8ebe16cdec6edcc7e55f1787e7aee99fb85_SuperTrust.sol,SuperTrust,v0.4.26,157
/home/yy/Dataset/mainnet/a4/a4627075d7b732948d3d477eff635546c448d144_MyAdvancedToken.sol,MyAdvancedToken,v0.4.26,6
/home/yy/Dataset/mainnet/e9/e95990825aab1a7f0af4cc648f76a3bcc99f25b2_ZenswapNetworkToken.sol,ZenswapNetworkToken,v0.4.26,647
/home/yy/Dataset/mainnet/43/433b189d5fbdfee89e3a9f4c6b9469495fcb00f1_AuctionPotato.sol,AuctionPotato,v0.4.26,47
/home/yy/Dataset/mainnet/bf/bf8b9092e809de87932b28ffaa00d520b04359aa_GameChannel.sol,GameChannel,v0.4.26,690
/home/yy/Dataset/mainnet/42/4297a285db467eB779FCc45F69A169bd8dCCd0e9_UacToken.sol,UacToken,v0.4.26,3488
/home/yy/Dataset/mainnet/77/7751278c8b6b224946d065776fc67c81a5202958_ZxcCrowdsale.sol,ZxcCrowdsale,v0.4.26,692
/home/yy/Dataset/mainnet/68/68e7b4fc47c81cbe04a92abd43c3aed7f9101bad_DiceManager.sol,DiceManager,v0.4.26,27
/home/yy/Dataset/mainnet/b1/b1cfb2421f6f12ebda4f9b8d0336518c82e63b2c_VocToken.sol,VocToken,v0.4.26,18855
/home/yy/Dataset/mainnet/96/96995863e238e78c177ddc5a0c462f1c453fe2ab_CoinstocksToken.sol,CoinstocksToken,v0.4.26,1873
/home/yy/Dataset/mainnet/6e/6ed680055bd5a04c194c954f71019ee90145001c_Game.sol,Game,v0.4.26,15293
/home/yy/Dataset/mainnet/8a/8a66c94ada376fb7c64cccf2f01c238b9075bda2_FengJinFoMo3D.sol,FengJinFoMo3D,v0.4.26,10
/home/yy/Dataset/mainnet/49/49bd2da75b1f7af1e4dfd6b1125fecde59dbec58_LKYToken.sol,LKYToken,v0.4.26,1329
/home/yy/Dataset/mainnet/74/741b2c81366032ba076b29655d66c41c100d6175_UHC.sol,UHC,v0.4.26,30
/home/yy/Dataset/mainnet/a8/a834150b855f7a1dd2ac1356059722dc2ac58393_coinanx.sol,coinanx,v0.4.26,11591
/home/yy/Dataset/mainnet/62/6247C86B016Bc4d9aE141849C0a9Eb38C004B742_Hotelium.sol,Hotelium,v0.4.26,6
